replies.id	replies.user	replies.commentText
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTkGXCnWjD	Riki Gitasukma	Wkwk
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTkRKVr_mI	Kodrat eko wicaksono	lutung pd bingung,setubuh bro...wkwkwkwk
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTkqrcYYOl	Rezza Esa Putra	Mashookk pak heri wkwkwk
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTlJaXxt9B	HERI SANTOSO	@Rezza Esa Putra siap presiden hhh
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTlghnHeTu	Fachreizy Verdiana	ðŸ¤£ðŸ¤£ðŸ¤£
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTmO_fwINO	Baby JT	HERI SANTOSO setuju bgt
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTn87CfNKE	Tuhfah Arsy Andini	mantap
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTpkCb3Y8A	RDS MUSIC	Ngakak
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTpmfxRbXr	Adi Sport	Masuk pak Eko..ðŸ˜ðŸ˜ðŸ˜
Ugzin_2j-2EtPcSbE3B4AaABAg.8uReUXBOMak8uTtGglNb-L	BIGO TV Present	masokk ðŸ‘
		
		
		
		
		
		
		
		
		
		
		
		
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uRzdbkzpr9	wan tri	Muka dan lawakannya  cocok
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSBpnw0_Ve	Juke Achmad	Iya sedikit mirip dari muka wkwkwk
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSfDBYRoq6	angilbert feby	Ngakak dong
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSmI6Dm0Uk	Rizki Agung	Itu haji bolot vs ikang fawzi
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSnSvptfDq	í† ë¼Mr Tteok	ðŸ¤£ðŸ¤£ðŸ¤£
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSpUfa9gpv	kamu jahat21	Akwokwow bgst kok sama
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSrW5dY2L_	Aria Raira	Hahaha
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uSreotY8PA	Rizki Agung	@kamu jahat21 mirip ikang fawzi
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uT3Dch67jG	Tri Suharjati	Bhahahahahaha betuuuul....mirip sekali
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uT3ex_SUnT	Daniel Agustinus	Iya mirip tol
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uT5yjLM1Eb	jhony bledheg	"@Rizki Agung 


sy kagum dgn Bpk Puyono    karena dia BODOHNYA AMAT NATURAL"
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTD9lMtuel	jeremy robert	Sepemikiran Bro wkwk
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTHCdgRRfZ	rinda crissan	wkwk..Iya saya stju ini
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTI-f2gTmB	Yoga Pratama	Mirip si kentung
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTJlrbPyM6	Skye Lop	Jadi lutung ajalah cocok 62%
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTL56fCLNf	Togi walk on	ðŸ˜‚ðŸ˜‚ðŸ˜‚.
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTNWyExldE	Ratna Efendi	@jhony bledheg wkwkwkwkkkkðŸ˜œðŸ˜œðŸ˜œðŸ˜œðŸ˜œ.. betul betuullll
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTSJkV5uNZ	ernis triagustina	mirip y
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTYPN-Hv46	Igo Frans	Hiyahiya ðŸ¤£ðŸ¤£
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTYqCMez9a	Vidaa Vidoth	Wkwk bener tuhðŸ˜‚
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTZl7_2oxG	nur alhilaliah Noura	ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€perut ku sampe sakit ktawa boleh kan bang
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTfsoDVLd-	Abi Mayu	Wkwk
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTlbmUFccI	Dejavuck Gaming	HAHAHAH BENAR
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uTsuhouF0S	Satria Gentala	Orang2 gitu jadi junjungan 02 coeg..
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uV4WuzPYIz	chjae 33	Yaamoun pantes kok kaya gaasing mukanya
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uVWYxoQYH_	Arini Dwi	ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uVZNamjuDj	Nurhadi Pendek	ya suru jadi pelawak aja
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uVh-WzZhmU	Agus Sumaryono	Ngaku diancam ditanya siapa yg ngancam ga ngasih tau trus piye karepe. Ora jelas belas
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uVhMnUJCC7	silvia dewi	Ferry Afrianto komen ter ngakak... tp mirip juga sih.. pasti lucu.
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uVn7FA8hHc	1 ameba	XD
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uVwaoB4fWD	Anita Sari	Saya tegang liat konten, giliran baca komen ngakak ðŸ˜‚ðŸ˜‚
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uWu8waW6C6	Dennis Koden	Sakit perut gw dengarnya. Mata Najwa aja ngeliatnya pengen ketawa tp malu. Muka pelawak msh aja masuk tv.
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uXPdqNTEPW	Floren Tina	epic bg haha
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uXPvDJp_46	Mak Um	Mungkin kembaranya yang hilang dari beberaba abat uang lalu
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uXzo-Hmu8T	RsyJayy	HAHAHA
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uYAck8vR0H	Nur Sahid	Adian mewakili parto
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uYQl6gjfVx	Joshua Kidd	"Wkwkwkwk...iya iya..dari kmrn saya mikir2 mirip siapa ya ini orang,terjawab sudah akhirnya...
Bener banget bro,dia bisa jadi serepannya si Narji..lol"
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8uYglKL7Tgr	Priscilla Assa	hahahaha ngakak...
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8ubuCXp__XZ	Lishanty Shanty	Hahahahahahaha
UgwoFrgr4gtziPHMnMp4AaABAg.8uRcolUMrkA8ueVl9rtq2E	sam dean	Ngakak
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uSWUqjNjnY	Arlina Faradita	Teh risaðŸ¤£ðŸ¤£
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uSfG510-P1	wkwkwkwk wkwkwkwk	Njir
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uSiNglW1Em	Bintang Spw	Auto ngakakkkkðŸ˜‚ðŸ˜‚ðŸ˜‚
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uStwDmQ5hS	Andhrea Chitumorank	Top komen
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uTJHLKV6Ig	Skye Lop	Bantu tarik data BPN dong ke lukisan biar dibakar ðŸ˜‚ðŸ˜‚
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uTrRYEXOA4	Kotel Kelamin	Faakkk!!!!!! ðŸ¤£ðŸ¤£ðŸ¤£
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uUfUpnmmHv	Dara Tresna Anjasmara	@Skye Lop seru juga ya..ðŸ˜‚
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8uVe8z-4Asl	AnBis Gaming	Yang lagi cari2 ucapan menyambut ramadhan silahkan ke link ini ya https://youtu.be/hiv_MLMihQk
UgzB9R__phCtzEU92Ql4AaABAg.8uRc5eI2OvR8ua_OoLt9qo	Ra Dithya	ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgxA7F8ZOWiXLfXTnWl4AaABAg.8uR_VsJ_3zB8uSJx1pAzPk	Jhon Volta	Sepemikiran dengan saya....
UgxA7F8ZOWiXLfXTnWl4AaABAg.8uR_VsJ_3zB8uT4a-rQ7fZ	MURLIANI SILABAN	Yaaa..gt deh kl produk PECATAN dan produk gagal..hehe
		
		
		
Ugx2ip8sAf4TKTO99tx4AaABAg.8uR_MBuYfMF8uTXRABEl0Y	Tisna Zivic	Sibuk jaga baliho mungkin gak?ðŸ‘®
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uS6DtNu-lz	Gilang Firdaus	Justru kedzoliman harus dirusak dari skrang supaya anak cucu kita tidak merasakan
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uSlmfmAmwb	dwika augusta	@Gilang Firdaus justru malah jadi ngelemahin mental cuk,ntar anak cucu lu dikit2 ngomongnya curang kalo kalah
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uSx0HHYQAE	Gilang Firdaus	@dwika augusta justru kita ini minta keadilan cuk, bukan cuma teriak curang
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uSxVrOz44R	dwika augusta	@Gilang Firdaus minta keadilan tapi ga mau ikutin prosedur? Apa namanya kalo bukan mental tempe
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uSzooUAe7r	Gilang Firdaus	@dwika augusta prosedur ? Btw peraturannya kan klo yg curang didiskualifikasi
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uT-PCi7pAw	dwika augusta	@Gilang Firdaus wey yg namanya nentuin curang atau enggaknya itu ada prosedurnya,investigasi,kalau terbukti baru bisa di diskualifikasi,kalo cuma modal omongan curang2 doang mah bisa berantakan semua hal
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uT0E02-OgG	dwika augusta	@Gilang Firdaus oh iya satu lagi,setelah penghitungan secara nasional,kalo merasa curang bisa gugat ke MK,kalo terbukti tanpa di diskualifikasi juga udah otomatis 02 jadi ko
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uT0SLTVIzT	dwika augusta	@Gilang Firdaus sekali lagi jangan jadi mental tempe yang cuma bisa teriak curang,kumpulin bukti buat diaduin ke MK,itu cara yg bener,kecuali emang ga bisa buktiin
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uT2ExIFOpG	Gilang Firdaus	@dwika augusta lah bukannya 01 dan kpu  yg ga setuju adanya TPF wkwk
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uT_LJPS8AI	Handoko Simanjuntak	@dwika augustakomen lu gw suka...tandanya ly update info...tmn kita gilang mgkn krg info...hehhehe
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uT_z_TK4uU	Handoko Simanjuntak	@Gilang Firdaus yaudah kali mas ...selow..yg jelas mau 01 atau 02 ...yg pntg lu...atau siapapun tetap menanamkan mental yg slu berpikir positif...supaya kita bukan salah satu dari bagian propokator...kan malu ama generasi yg dibawah kita...kalo mreka yg di tv jual omdo dibalik intelektualnya...ya kita lakukan hal2 positif...ga cape apa lu stresss mikiri curang apa ga hahahha
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8uZnEc34ZV5	dwika augusta	@Gilang Firdaus klau kubu 01 setuju ada TPF,terus TPF ga menemukan bukti,apa kubu lu percaya? Gua yakin nanti ujung2 nya TPF dibilang mihak 01 lagi,kaya KPU lembaga yg jelas2 netral aja kubu lu ga percaya
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8u_8L6tiMzh	Gilang Firdaus	@dwika augusta setuju darimane orang jelasÂ² kagak setuju ðŸ˜‚ ngeles aja lu, KPU NETRAL ? apa elu ga liat banyak kesalahan input data yg selalu menguntungkan 01 lu sebut netral dan masih masuk akal ?
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8u_A57knYK-	dwika augusta	"@Gilang Firdaus yaa si dongo,gua bilang ""kalau"",ga bisa baca ya ente?
Ahh susah ngasih tau kampret mah,udah dah sono dah jadi presiden dah gabusah ikutin prosedur dan mekanisme,suka suka kubu lu aja dah"
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8u_ACHi3W8_	dwika augusta	@Gilang Firdaus kesalahan input bukan cuma ke 01,ke 02 juga ada tong,jangan tutup mata!! Cuma karna lu pendukung 02
UgzrulLl_QHwHk3SP7t4AaABAg.8uRXkLWtva_8u_CJN96Bvu	Gilang Firdaus	@dwika augusta mana bos buktinya? Kebanyakan kesalahan yg mana 01 apa 02 ?
		
		
		
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uSu8Y1qxky	Andhrea Chitumorank	Hahahaha sohaiii bgt
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uT3XN3aRkz	Tri Suharjati	Bhahahahahahahahaha
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uT7XlCB61F	Riska Septina	Wahahhaha
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTFwqAJFV0	DeadMemes 16	Biar latihan dulu jadi kepala desa, sebelum jadi kepala negara
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTNICn1jwW	Indah Lestari	ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTORHeylIu	Lovely gaming	Setuju
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTQfsb5AJf	Fara therÃ¥	Ngakak
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTcvIHv-yC	123yanti354	ðŸ¤£ðŸ¤£ðŸ¤£
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTeujJoeSF	Bambang Ilyas	hahaha trnyata ada yg panikk
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTk_W-JVJ4	Yova Dwi Irriantho	Hahahaaaa ngakak njiirrrrðŸ˜‚ðŸ˜‚ðŸ˜†
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uTlSZNqeDw	safhira aurora	Wkwkwk,,,,,
UgyD-b0DG5ZNtv3EzlN4AaABAg.8uRXgCWWdUu8uV99zArFIO	Romzi Mashadi	Situ warass??
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzX_f6U2_nFvDwYsAJ4AaABAg.8uRWl9pw0558uS6UbnEBmk	Gilang Firdaus	Haha adain TPF aja kagak mau, patut dicurigai ni
		
		
		
		
		
		
		
		
		
		
		
		
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uSSplQFt-L	roro ireng	Di hk udah trending kak
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uSa3AzTRv8	My Garlyn	Memang dia ngomong apa sih, gk jelas kata2nya, krn suaranya agak pelan disitu
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uSaHVJG2iV	Ikko Cahyono	@My Garlyn bukan video yg ini, tp part 7
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uSc7XPChD8	Now On Sosmed	Satu channel yg bisa trending cuma satu video, kecuali uploadnya di channel berbeda
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uSe6ACXTRG	Ardy Boy	@Now On Sosmed Â  oalah :D, klo dilihat dari segi Like & Views, Part 1 & Part 7 di atas Part 2,, sedangkan dari segi Comment Part 1 lebih bnyak dari Part 2, tpi knp yg trending part 2 ya ? Algoritma YT utk sebuah Video Trending jadinya gmna yak, wkwk bingung
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uSf2pQMXgW	kiki firda jayanegara	@Ardy Boy izin jawab, algoritma YT buat trending itu dr segi watchtime (lama durasi yg d tonton)
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uShX5jMWwt	windy mardiyani	Politik baru untuk menumbangkan jokowi... kok bisa ada orang getol bgt sampe ciptain dan ngomong tegas lho itu ðŸ˜†ðŸ˜†
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uTc-HkArem	SEPUTAR BIDADARI INDONESIA	Up
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uTg90wy5BB	Peluru Tajam	"Video yg lagi ngomong si muldoko kan ?
Emanh di menit itu dia ngomong apaan ??
Tolong bantu jawab"
Ugy6jOVHpLTOjTGPRV94AaABAg.8uRW0bN9jBR8uX6UrvimFG	Arif tosca	yang dia bilang tujuan mereka untuk menjatuhkan jokowi itu kan?
		
UgwxCNo4bPFLMtKutm94AaABAg.8uRW06l8Ceq8uSkIFzLXCP	Are Tomi	Syitie yan kasian abang luh gk lolos parlemen wkwk
UgwxCNo4bPFLMtKutm94AaABAg.8uRW06l8Ceq8uSxyQAJVSQ	Syitie yan	@Are Tomi mending mengakui kekalahan dr pada ngaku2 menang..ðŸ˜‚ðŸ˜‚
UgwxCNo4bPFLMtKutm94AaABAg.8uRW06l8Ceq8uTgULiLMC4	tomi erianto	klo boleh netral ini sama saja ngadu felix vs abu janda
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzCFfLy4qFk9DRTO9t4AaABAg.8uRUmFLuLt28uS0ui0JJ2z	Zen Vian	Boyolali yah ðŸ˜‚ ðŸ˜‚ ðŸ˜‚ ðŸ‘
UgzCFfLy4qFk9DRTO9t4AaABAg.8uRUmFLuLt28uSarP4HJXD	saya kamu	Pasti Boyolali emang Wowo tukang marah2 golongan hoax pemimpin tukang joget dangdut oplosan terus ðŸ˜‚ðŸ˜‚
UgzCFfLy4qFk9DRTO9t4AaABAg.8uRUmFLuLt28uSgNVT1n7m	bintang kejora	Boong lu.....dosaaa
UgzCFfLy4qFk9DRTO9t4AaABAg.8uRUmFLuLt28uT__aXc1aF	Arraz	"Kayak ""Endog godok ""ya masbro,,"
UgzCFfLy4qFk9DRTO9t4AaABAg.8uRUmFLuLt28uTdh54vjm1	Riska Fitriani	bodo amat ngak mau nyoblos ,dsni mah wiwi mlah kalah wkwkwk
UgzCFfLy4qFk9DRTO9t4AaABAg.8uRUmFLuLt28uTeRWJ-adc	budi brexit	Jgn berbuat kebohongan
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uSRoThK6O_	Hendra Wijaya	lebih o'on...
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uSfIGsdALK	wkwkwkwk wkwkwkwk	Gendut
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uSg4YwQNpf	Jalu Prayoga	Ya liat aja Ketuanya jg spt itu
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uSgPdlGIU4	herman ceria	lebih waras... ahahaha raja ngeles
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uT6BecH_8q	jhony bledheg	Puyono.... , Bodoh mu Amat Natural
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uT8tLT08wb	Doni Prabowo	Tambah koplak nya
UgzbC2loNmMcmHNEPZR4AaABAg.8uRTYW6Mobi8uTVBe0vydJ	rio tigo	situs permainan aman dan terpercaya, bola, live-casino, games slot, kepoin WA:+85592225731
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uRZQ0hDuMh	jana mu	Masuuk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uRgNJfbmcn	TWLV	Bisa aee!!! Wkwkwkwkwk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uRmBxNoFvZ	tuandi sianipar	Cakepppp ðŸ˜‚
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uRzhwLoNgS	AZIMUTH	Sa ae lu tong! Prabowo nangis noh di pojokan ...
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uS-kTXWsw0	Hayyun Ulfah	Tjakeeep
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uS1FRnP0EX	Ricky Aditya	Mantap #01
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uS1pIJN3uo	Rahmat Teguh	Teman-teman, tolong bantu SUBSCRIBE Channel Youtube saya. Tolong banget inimah hehe. Insyaa Allah kontennya bermanfaat seputar pendidikan terutama tentang dunia perkuliahan. Tolong Bantu SUBSCRIBE yaa. Terima kasih.
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uS4itwyZyv	iswan one	Caaakkkeeeppppp
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uS5cZLoYYD	Wawan Kurniawan	Orang yg suka menghina pd akhirnya di hina jg sm orang
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSDpuKTvyE	arafa diellviero	masookkk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSKIIskEV4	Afridawati Naibaho	Hahahahaha.... Masok pak eko
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSMzyBxqTK	Rizky Alfian	Masyyoookkkkk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSNHVwIoOG	Putri Rizky Wulandari	HAHAHAHAHAHAHA!!! MANTAP NIH PANTUN!
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSNKhPbyio	Putri Rizky Wulandari	@Rahmat Teguh done
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSWKIku_Ks	randi randi	ðŸ˜‚ðŸ˜‚
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSdW8_thfi	Tari Subandi	Mak jlebbb ðŸ˜…ðŸ˜…
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSeDeb_F4s	Pencari Syafa'at	Ahhsiyyaapp
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSfVJjNfuE	Anisa Larasati	cakeeeppp bang...
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSfekVjIhF	Sarimbi Iswari	Mantul wkwk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSfhf6su8u	Jalu Prayoga	Dapet copy paste komen di bawah ya gan?
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSjGWrj0lN	Edi Jagad	Burung kutilang burung gelatik jokowi pulang prabowo di lantik...
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSjy5oTHdO	Rizki Agung	"@Edi Jagad jalan jalan ketemu janda
Urusin tuh kuda"
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSmVOtU7eQ	Andriansyah Samsung	wkwkwkwkw. . masakkk aerrr
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSr45eNJwo	Yuli Rahayu	masuk pak eko
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uSuq_6iqec	BAGUS BW	"Ah ah ah.. 

Aku juga 


SEMUA VIDEOKU COCOK UNTUK KAMU YANG INGIN BISA NTETIR MOBIL"
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uT-dzhY-1o	arie ilham	siiiip..baguuus
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uT0Zzb9X3r	William Santoso	Hahahaha lucu
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uT2aKIUdWD	Cepi Cep	Cakeeeep!!
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uT8ZfxZQld	Merchandising Awesome	Cakeppp
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uT8v-RcuNH	Wisang Geni	@Edi Jagad mimpi
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTC8Wwn_ed	sunuh prianggono	Cakep
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTF68oLQbA	Mas AL	muhammad ripai wayae wayae
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTG55XUk2P	Indah Puji A	amin
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTH_aBSQ4i	Joli Bee	Wkwkwkw ðŸ˜‚ðŸ‘ðŸ‘
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTIT7nTvP8	MZ Ramadhan	@Wawan Kurniawan ini Wawan kelas 8 d 283?
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTLyuh6gwu	IS TV	Mantap wkwk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTM0pLTxgY	Mary Chan	Jempol
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTMu94zhsH	SUSI LAWATI	Cakeeeeuuupppp
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTRDsF0AYR	Muffin Time	@jana mu Gk jelas Mana ada
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTSfgjZgpm	Tyo Irawan	Masokkkkkkkkkkkkkkkkkkkkk
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTUXWGsCjK	Bayu Aji #23	Mashok
UgytP5-O5_Zuh8Aewjd4AaABAg.8uRS1BOxLdL8uTUh4e7Sc5	Andri Laris	Mantulllllll
